Lon,Lat,Bias,Weighted Average
-118.5023000000000,33.69252500000000,-0.5989480000000000,9.090213935097619
-118.5068300000000,33.67623400000000,-0.5850081400000000,9.065702441959282
-118.5118400000000,33.65822900000000,-0.5913720100000000,9.044143733069394
-118.5149400000000,33.64708400000000,-0.5801053000000001,9.042020939796347
-118.5192400000000,33.63165200000000,-0.5859503700000001,9.037740119819421
-118.5254400000000,33.60935900000000,-0.5775756800000000,9.006540930320199
-118.5316300000000,33.58706600000000,-0.5858502400000000,9.015449378795085
-118.5378200000000,33.56477100000000,-0.5597844100000000,8.982258211349331
-118.5440000000000,33.54247300000000,-0.5592670400000001,8.980731207689937
-118.5482900000000,33.52703700000000,-0.5927557900000000,8.973454917508800
-118.6142800000000,33.28863000000000,-0.5193715100000000,8.938465787958457
-118.6176000000000,33.27662100000000,-0.5106821100000000,8.947496035917677
-118.6237500000000,33.25432500000000,-0.5089697800000000,8.942651548383877
-118.6298900000000,33.23202600000000,-0.5269489300000000,8.955785669985600
-118.6379300000000,33.20286400000000,-0.5084533700000000,8.964535353736634
-118.6348600000000,33.21401200000000,-0.5167102800000000,8.944976406776835
-118.6421900000000,33.18742700000000,-0.4909849200000000,8.973376640236436
-118.6483400000000,33.16512100000000,-0.4898500400000000,8.994078107321341
-118.6542500000000,33.14368800000000,-0.4558043500000000,8.993490446543961
-118.6592100000000,33.12567900000000,-0.4963712700000000,8.993539149107773
-118.7341700000000,32.85293300000000,-0.5405507100000000,9.005707672310646
-118.7393400000000,32.83406300000000,-0.5565772100000000,9.011841909282879
-118.7454500000000,32.81176000000000,-0.5693645500000000,9.010886199276982
-118.7515600000000,32.78945800000000,-0.5678281800000000,9.010500789895493
-118.7555600000000,32.77487900000000,-0.5559229900000000,9.009946888101647
-118.7586200000000,32.76372900000000,-0.5560202600000000,9.011930619278470
-118.7635500000000,32.74571700000000,-0.5662884700000000,9.018680234877143
-118.7696600000000,32.72341500000000,-0.5616269100000000,9.020653464249365
-118.7757600000000,32.70111300000000,-0.5431780800000000,9.007382625284381
-118.7816200000000,32.67966600000000,-0.5287771200000000,8.991356789837044
-118.7877100000000,32.65735900000000,-0.5559763900000000,8.969988360304551
-118.7938100000000,32.63504900000000,-0.5416364700000000,8.957574681633034
-118.7996600000000,32.61360100000000,-0.5416364700000000,8.952343484336758
-118.8057500000000,32.59129500000000,-0.5570488000000000,8.950117105718249
-118.8118300000000,32.56898800000000,-0.5515170100000000,8.946317343459578
-118.8179100000000,32.54668000000000,-0.5432710600000000,8.936972030766116
-118.8237600000000,32.52523200000000,-0.5571560900000000,8.945930350106908
-118.8298400000000,32.50292300000000,-0.5422854400000000,8.932800980450889
-118.8359200000000,32.48061800000000,-0.5541076700000001,8.929772450576479
-118.8417600000000,32.45917100000000,-0.5508856800000000,8.934260269730469
-118.8478300000000,32.43686500000000,-0.5210571300000000,8.928296864780402
-118.8539000000000,32.41455300000000,-0.5248727800000000,8.929615357697033
-118.8597300000000,32.39310400000000,-0.5467743900000001,8.924043648070859
-118.8658000000000,32.37079400000000,-0.5325698900000000,8.932360291058863
-118.8744200000000,32.33904800000000,-0.5315818800000000,8.927680978840856
-118.8714000000000,32.35020100000000,-0.5438232400000000,8.934337394675392
-118.8776900000000,32.32703500000000,-0.5438857100000000,8.914547928656726
-118.8837400000000,32.30472400000000,-0.5495414700000000,8.898924310484560
-118.8897900000000,32.28241700000000,-0.5320601500000000,8.882220944583388
-118.8956100000000,32.26096600000000,-0.5402684200000000,8.855612581683523
-118.9016700000000,32.23865700000000,-0.5720119500000001,8.836520341989600
-118.9077300000000,32.21635200000000,-0.5509705500000000,8.820557662470241
-118.9135500000000,32.19490000000000,-0.5447683300000000,8.797418856573643
-118.9196000000000,32.17259100000000,-0.5186619800000000,8.775289509292236
-118.9256400000000,32.15027800000000,-0.5483632100000000,8.750781104786830
-118.9316800000000,32.12796400000000,-0.5078029600000000,8.736197503951500
-118.9374800000000,32.10651100000000,-0.5463094700000000,8.704062619665754
-118.9435200000000,32.08419900000000,-0.5170040100000000,8.690811453083637
-118.9495600000000,32.06188800000000,-0.5437855700000001,8.672147786749173
-118.9553600000000,32.04043700000000,-0.5124330500000000,8.660233873318958
-118.9613900000000,32.01812300000000,-0.5453271900000000,8.652597324084045
-118.9674200000000,31.99581100000000,-0.5064744900000000,8.648531974267048
-118.9732100000000,31.97436000000000,-0.5142149900000000,8.642662209010478
-118.9792300000000,31.95204500000000,-0.5372514700000000,8.640929503624248
-118.9852500000000,31.92973400000000,-0.5008730900000000,8.642983366859813
-118.9917400000000,31.90570500000000,-0.4988927800000000,8.640596799983378
-118.9889600000000,31.91600300000000,-0.5080938300000000,8.639222648994824
-118.9970700000000,31.88596800000000,-0.5265393300000000,8.641932081379686
-119.0031000000000,31.86365800000000,-0.4978699700000000,8.643830836037607
-119.0088800000000,31.84220300000000,-0.4880776400000000,8.643520700944245
-119.0148900000000,31.81988700000000,-0.5249505000000000,8.642562110749886
-119.0208900000000,31.79757200000000,-0.5346579600000000,8.642836955926159
-119.0266700000000,31.77611200000000,-0.4810085300000000,8.643496850965935
-119.0326800000000,31.75379800000000,-0.4963984500000000,8.644425438364438
-119.0386800000000,31.73148400000000,-0.5108265900000000,8.644532190203197
-119.0444600000000,31.71002600000000,-0.5083169900000000,8.644289965202781
-119.0504500000000,31.68770800000000,-0.5144910800000000,8.644261516350754
-119.0564500000000,31.66538800000000,-0.5221490900000000,8.646183740058293
-119.0622100000000,31.64392700000000,-0.5297446300000001,8.646447456717853
-119.0682000000000,31.62160900000000,-0.5055246400000000,8.646774257125053
-119.0741900000000,31.59929200000000,-0.4865164800000000,8.648012906377231
-119.0799500000000,31.57783100000000,-0.5014767600000000,8.650417701835155
-119.0859400000000,31.55551300000000,-0.5282611800000000,8.654897341206622
-119.0919200000000,31.53319200000000,-0.5157618500000000,8.654974002954662
-119.0976700000000,31.51173400000000,-0.5234952000000001,8.656217524771476
-119.1018000000000,31.49628300000000,-0.5482101400000000,8.660032259671144
-119.1047900000000,31.48512600000000,-0.5356135400000001,8.659017150118205
-119.1096100000000,31.46710100000000,-0.5176363000000001,8.661753239987652
-119.1155900000000,31.44478200000000,-0.5046458200000000,8.661218571348218
-119.1213400000000,31.42332500000000,-0.5204000500000000,8.664021470154546
-119.1273200000000,31.40100800000000,-0.5061183000000000,8.667051876412014
-119.1332900000000,31.37868700000000,-0.5092797300000000,8.667983769479902
-119.1390300000000,31.35722900000000,-0.5086946500000000,8.670608489446066
-119.1449900000000,31.33490400000000,-0.5247769400000000,8.671069599456155
-119.1509500000000,31.31258100000000,-0.4966054000000000,8.674388648294983
-119.1569100000000,31.29026000000000,-0.4908757200000000,8.678298603872690
-119.1626400000000,31.26879800000000,-0.4933815000000000,8.678629030750608
-119.1686000000000,31.24648000000000,-0.5149455100000000,8.680592648547012
-119.1745600000000,31.22415800000000,-0.5057430300000000,8.681794825186820
-119.1805200000000,31.20183500000000,-0.4740171400000000,8.683471492666048
-119.1862400000000,31.18037200000000,-0.4986610400000000,8.685055297149448
-119.1921900000000,31.15805300000000,-0.4940300000000000,8.686483229237455
-119.1981300000000,31.13573400000000,-0.4879732100000000,8.687970852315477
-119.2040800000000,31.11341500000000,-0.4812879600000000,8.690221808970454
-119.2098000000000,31.09195200000000,-0.4946594200000000,8.693035498178844
-119.2136900000000,31.07735700000000,-0.4802613300000000,8.695626415383586
-119.2166600000000,31.06619600000000,-0.5023660700000000,8.692300896007382
-119.2216900000000,31.04730700000000,-0.5050144200000000,8.696481216560743
-119.2276200000000,31.02498600000000,-0.5024509400000000,8.696354751611269
-119.2335500000000,31.00266200000000,-0.5090832700000000,8.698508368413940
-119.2392600000000,30.98119700000000,-0.4736909900000000,8.700410096615165
-119.2451900000000,30.95887200000000,-0.4840116500000000,8.700672663035419
-119.2511200000000,30.93654700000000,-0.4896202100000000,8.700976172837839
-119.2570500000000,30.91422200000000,-0.4941940300000000,8.701622583173656
-119.2629700000000,30.89189800000000,-0.5065522200000000,8.700127401600103
-119.2686700000000,30.87043300000000,-0.4639716100000000,8.701035046221996
-119.2736800000000,30.85153900000000,-0.4608283000000000,8.701835498207929
